month,market_type,category,item,spec,price_source,price
2025-11,백화점,공산품,설탕,제일제당정백당 1kg,괴정동 롯데백화점,2380.0
2025-11,백화점,공산품,설탕,제일제당정백당 1kg,None_2,2380.0
2025-11,백화점,공산품,설탕,제일제당정백당 1kg,None_3,2380.0
2025-11,백화점,공산품,두부,"국산콩, 풀무원(부침용), 300g",평 균,3670.0
2025-11,백화점,공산품,두부,"국산콩, 풀무원(부침용), 300g",둔산동 한화갤러리아,4600.0
2025-11,백화점,공산품,두부,"국산콩, 풀무원(부침용), 300g",괴정동 롯데백화점,2740.0
2025-11,백화점,공산품,두부,"국산콩, 풀무원(부침용), 300g",None_2,4600.0
2025-11,백화점,공산품,두부,"국산콩, 풀무원(부침용), 300g",None_3,2740.0
2025-11,백화점,공산품,라면,신라면 1봉지,평 균,1120.0
2025-11,백화점,공산품,라면,신라면 1봉지,둔산동 한화갤러리아,1040.0
2025-11,백화점,공산품,라면,신라면 1봉지,괴정동 롯데백화점,1200.0
2025-11,백화점,공산품,라면,신라면 1봉지,None_2,1200.0
2025-11,백화점,공산품,라면,신라면 1봉지,None_3,1040.0
2025-11,백화점,공산품,식용유,백설표 1.8L 대두유,평 균,8480.0
2025-11,백화점,공산품,식용유,백설표 1.8L 대두유,둔산동 한화갤러리아,8480.0
2025-11,백화점,공산품,식용유,백설표 1.8L 대두유,괴정동 롯데백화점,8480.0
2025-11,백화점,공산품,식용유,백설표 1.8L 대두유,None_2,8480.0
2025-11,백화점,공산품,식용유,백설표 1.8L 대두유,None_3,8480.0
2025-11,백화점,공산품,참기름,오뚜기320ml 1병,평 균,7240.0
2025-11,백화점,공산품,참기름,오뚜기320ml 1병,둔산동 한화갤러리아,8980.0
2025-11,백화점,공산품,참기름,오뚜기320ml 1병,괴정동 롯데백화점,5500.0
2025-11,백화점,공산품,참기름,오뚜기320ml 1병,None_2,8980.0
2025-11,백화점,공산품,참기름,오뚜기320ml 1병,None_3,5500.0
2025-11,백화점,공산품,분말커피,동서맥심175g 1병,평 균,16330.0
2025-11,백화점,공산품,분말커피,동서맥심175g 1병,둔산동 한화갤러리아,15800.0
2025-11,백화점,공산품,분말커피,동서맥심175g 1병,괴정동 롯데백화점,16860.0
2025-11,백화점,공산품,분말커피,동서맥심175g 1병,None_2,16860.0
2025-11,백화점,공산품,분말커피,동서맥심175g 1병,None_3,15800.0
2025-11,백화점,공산품,소주,"O2린 360ml, 1병",평 균,1725.0
2025-11,백화점,공산품,소주,"O2린 360ml, 1병",둔산동 한화갤러리아,1650.0
2025-11,백화점,공산품,소주,"O2린 360ml, 1병",괴정동 롯데백화점,1800.0
2025-11,백화점,공산품,소주,"O2린 360ml, 1병",None_2,1800.0
2025-11,백화점,공산품,소주,"O2린 360ml, 1병",None_3,1650.0
2025-11,백화점,공산품,맥주,카스 500ml 1병,평 균,1050.0
2025-11,백화점,공산품,맥주,카스 500ml 1병,둔산동 한화갤러리아,0.0
2025-11,백화점,공산품,맥주,카스 500ml 1병,괴정동 롯데백화점,2100.0
2025-11,백화점,공산품,맥주,카스 500ml 1병,None_2,2100.0
2025-11,백화점,공산품,맥주,카스 500ml 1병,None_3,0.0
2025-11,백화점,공산품,청주,"백화수복, 1.8L 1병",평 균,4150.0
2025-11,백화점,공산품,청주,"백화수복, 1.8L 1병",둔산동 한화갤러리아,0.0
2025-11,백화점,공산품,청주,"백화수복, 1.8L 1병",괴정동 롯데백화점,8300.0
2025-11,백화점,공산품,청주,"백화수복, 1.8L 1병",None_2,8300.0
2025-11,백화점,공산품,청주,"백화수복, 1.8L 1병",None_3,0.0
2025-11,백화점,공산품,화장지,크리넥스 35mⅹ24롤(백색),평 균,20400.0
2025-11,백화점,공산품,화장지,크리넥스 35mⅹ24롤(백색),둔산동 한화갤러리아,19900.0
2025-11,백화점,공산품,화장지,크리넥스 35mⅹ24롤(백색),괴정동 롯데백화점,20900.0
2025-11,백화점,공산품,화장지,크리넥스 35mⅹ24롤(백색),None_2,20900.0
2025-11,백화점,공산품,화장지,크리넥스 35mⅹ24롤(백색),None_3,19900.0
2025-11,백화점,공산품,빵,삼립 식빵 750g,둔산동 한화갤러리아,0.0
2025-11,백화점,공산품,빵,삼립 식빵 750g,괴정동 롯데백화점,0.0
2025-11,백화점,공산품,빵,삼립 식빵 750g,None_2,0.0
2025-11,백화점,공산품,빵,삼립 식빵 750g,None_3,0.0
2025-11,백화점,공산품,우유,매일우유 1000L,평 균,3165.0
2025-11,백화점,공산품,우유,매일우유 1000L,둔산동 한화갤러리아,3180.0
2025-11,백화점,공산품,우유,매일우유 1000L,괴정동 롯데백화점,3150.0
2025-11,백화점,공산품,우유,매일우유 1000L,None_2,3180.0
2025-11,백화점,공산품,우유,매일우유 1000L,None_3,3150.0
2025-11,백화점,공산품,분유,남양임페리얼 3단계,둔산동 한화갤러리아,0.0
2025-11,백화점,공산품,분유,남양임페리얼 3단계,괴정동 롯데백화점,0.0
2025-11,백화점,공산품,분유,남양임페리얼 3단계,None_2,0.0
2025-11,백화점,공산품,분유,남양임페리얼 3단계,None_3,0.0
2025-11,백화점,공산품,세제,애경 스파크 3kg,평 균,0.0
2025-11,백화점,공산품,세제,애경 스파크 3kg,둔산동 한화갤러리아,0.0
2025-11,백화점,공산품,세제,애경 스파크 3kg,괴정동 롯데백화점,0.0
2025-11,백화점,공산품,세제,애경 스파크 3kg,None_2,0.0
2025-11,백화점,공산품,세제,애경 스파크 3kg,None_3,0.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),평균,54663.63636363636
2025-05,SSM,농산물,쌀,청풍명월(20kg),SSM 온천2동 장대농협 하나로마트,53000.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),신성동 농협 하나로마트,55500.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),관평 농협 하나로마트,53000.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),오정동 두아름,59000.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),대화동 우리마트,64000.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),회 덕 동 하나로마트,53000.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),비래동 비래스토아,58000.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),송 촌 동 하나로마트,53000.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),신탄진동 이마트슈퍼,44800.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),"석봉,목상동 하나로마트",54000.0
2025-05,SSM,농산물,쌀,청풍명월(20kg),덕암동 하나로마트,54000.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",평균,11640.714285714286
2025-05,SSM,농산물,콩,"국산, 백태 1kg",SSM 온천2동 장대농협 하나로마트,11600.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",어은동 롯데슈퍼,13980.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",신성동 농협 하나로마트,10640.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",전민동 엑스포코아 롯데슈퍼,13980.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",구즉 GS슈퍼,15110.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",관평 농협 하나로마트,8700.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",오정동 두아름,12000.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",대화동 우리마트,12000.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",회 덕 동 하나로마트,9200.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",비래동 비래스토아,13400.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",송 촌 동 하나로마트,11960.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",신탄진동 이마트슈퍼,11000.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg","석봉,목상동 하나로마트",9700.0
2025-05,SSM,농산물,콩,"국산, 백태 1kg",덕암동 하나로마트,9700.0
2025-05,SSM,농산물,참깨,국산 500g,평균,37425.0
2025-05,SSM,농산물,참깨,국산 500g,SSM 온천2동 장대농협 하나로마트,44150.0
2025-05,SSM,농산물,참깨,국산 500g,어은동 롯데슈퍼,42250.0
2025-05,SSM,농산물,참깨,국산 500g,신성동 농협 하나로마트,39790.0
2025-05,SSM,농산물,참깨,국산 500g,구즉 GS슈퍼,47145.0
2025-05,SSM,농산물,참깨,국산 500g,관평 농협 하나로마트,32940.0
2025-05,SSM,농산물,참깨,국산 500g,비래동 비래스토아,4700.0
2025-05,SSM,농산물,참깨,국산 500g,"석봉,목상동 하나로마트",51000.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",평균,5461.923076923077
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",SSM 온천2동 장대농협 하나로마트,6250.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",어은동 롯데슈퍼,3330.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",노은1 홈프러스 익스프레스,3732.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",신성동 농협 하나로마트,7500.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",전민동 엑스포코아 롯데슈퍼,5000.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",구즉 GS슈퍼,1980.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",관평 농협 하나로마트,7000.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",회 덕 동 하나로마트,6349.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",비래동 비래스토아,5980.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",송 촌 동 하나로마트,7500.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",신탄진동 이마트슈퍼,3390.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품","석봉,목상동 하나로마트",4494.0
2025-05,SSM,농산물,사과,"부사 400g1개, 중품",덕암동 하나로마트,8500.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",평균,6451.333333333333
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",SSM 온천2동 장대농협 하나로마트,7000.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",신성동 농협 하나로마트,10000.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",전민동 엑스포코아 롯데슈퍼,7000.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",구즉 GS슈퍼,4475.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",관평 농협 하나로마트,7000.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",오정동 두아름,3750.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",회 덕 동 하나로마트,3077.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",비래동 비래스토아,6980.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",송 촌 동 하나로마트,8500.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",신탄진동 이마트슈퍼,8490.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품","석봉,목상동 하나로마트",3144.0
2025-05,SSM,농산물,배,"신고배 600g1개, 중품",덕암동 하나로마트,8000.0
2025-05,SSM,농산물,감귤,100g 정도 10개,평균,10033.75
2025-05,SSM,농산물,감귤,100g 정도 10개,SSM 온천2동 장대농협 하나로마트,9500.0
2025-05,SSM,농산물,감귤,100g 정도 10개,어은동 롯데슈퍼,13990.0
2025-05,SSM,농산물,감귤,100g 정도 10개,노은1 홈프러스 익스프레스,9990.0
2025-05,SSM,농산물,감귤,100g 정도 10개,전민동 엑스포코아 롯데슈퍼,13990.0
2025-05,SSM,농산물,감귤,100g 정도 10개,구즉 GS슈퍼,8900.0
2025-05,SSM,농산물,감귤,100g 정도 10개,비래동 비래스토아,6980.0
2025-05,SSM,농산물,감귤,100g 정도 10개,송 촌 동 하나로마트,9000.0
2025-05,SSM,농산물,감귤,100g 정도 10개,덕암동 하나로마트,7920.0
2025-05,SSM,농산물,밤,굵은것 1kg,평균,8295.0
2025-05,SSM,농산물,밤,굵은것 1kg,SSM 온천2동 장대농협 하나로마트,11000.0
2025-05,SSM,농산물,밤,굵은것 1kg,비래동 비래스토아,6980.0
2025-05,SSM,농산물,밤,굵은것 1kg,송 촌 동 하나로마트,7500.0
2025-05,SSM,농산물,밤,굵은것 1kg,"석봉,목상동 하나로마트",7700.0
2025-05,SSM,농산물,무,통무우 2kg,평균,2756.3333333333335
2025-05,SSM,농산물,무,통무우 2kg,SSM 온천2동 장대농협 하나로마트,3200.0
2025-05,SSM,농산물,무,통무우 2kg,어은동 롯데슈퍼,2490.0
2025-05,SSM,농산물,무,통무우 2kg,노은1 홈프러스 익스프레스,3990.0
2025-05,SSM,농산물,무,통무우 2kg,신성동 농협 하나로마트,1920.0
2025-05,SSM,농산물,무,통무우 2kg,전민동 엑스포코아 롯데슈퍼,1992.0
2025-05,SSM,농산물,무,통무우 2kg,구즉 GS슈퍼,2780.0
2025-05,SSM,농산물,무,통무우 2kg,관평 농협 하나로마트,3600.0
2025-05,SSM,농산물,무,통무우 2kg,오정동 두아름,2700.0
2025-05,SSM,농산물,무,통무우 2kg,대화동 우리마트,1923.0
2025-05,SSM,농산물,무,통무우 2kg,회 덕 동 하나로마트,2449.0
2025-05,SSM,농산물,무,통무우 2kg,비래동 비래스토아,3000.0
2025-05,SSM,농산물,무,통무우 2kg,송 촌 동 하나로마트,2937.0
2025-05,SSM,농산물,무,통무우 2kg,신탄진동 이마트슈퍼,3480.0
2025-05,SSM,농산물,무,통무우 2kg,"석봉,목상동 하나로마트",3444.0
2025-05,SSM,농산물,무,통무우 2kg,덕암동 하나로마트,1440.0
2025-05,SSM,농산물,배추,통배추 2kg,평균,4587.461538461538
2025-05,SSM,농산물,배추,통배추 2kg,SSM 온천2동 장대농협 하나로마트,3500.0
2025-05,SSM,농산물,배추,통배추 2kg,어은동 롯데슈퍼,5990.0
2025-05,SSM,농산물,배추,통배추 2kg,노은1 홈프러스 익스프레스,5980.0
2025-05,SSM,농산물,배추,통배추 2kg,신성동 농협 하나로마트,4200.0
2025-05,SSM,농산물,배추,통배추 2kg,전민동 엑스포코아 롯데슈퍼,4990.0
2025-05,SSM,농산물,배추,통배추 2kg,구즉 GS슈퍼,4480.0
2025-05,SSM,농산물,배추,통배추 2kg,관평 농협 하나로마트,3200.0
2025-05,SSM,농산물,배추,통배추 2kg,회 덕 동 하나로마트,4272.0
2025-05,SSM,농산물,배추,통배추 2kg,비래동 비래스토아,6500.0
2025-05,SSM,농산물,배추,통배추 2kg,송 촌 동 하나로마트,4536.0
2025-05,SSM,농산물,배추,통배추 2kg,신탄진동 이마트슈퍼,5980.0
2025-05,SSM,농산물,배추,통배추 2kg,"석봉,목상동 하나로마트",2409.0
2025-05,SSM,농산물,배추,통배추 2kg,덕암동 하나로마트,3600.0
2025-05,SSM,농산물,고추가루,"국산, 400g",평균,19623.333333333332
2025-05,SSM,농산물,고추가루,"국산, 400g",SSM 온천2동 장대농협 하나로마트,16000.0
2025-05,SSM,농산물,고추가루,"국산, 400g",어은동 롯데슈퍼,20230.0
2025-05,SSM,농산물,고추가루,"국산, 400g",노은1 홈프러스 익스프레스,22380.0
2025-05,SSM,농산물,고추가루,"국산, 400g",신성동 농협 하나로마트,15840.0
2025-05,SSM,농산물,고추가루,"국산, 400g",전민동 엑스포코아 롯데슈퍼,25440.0
2025-05,SSM,농산물,고추가루,"국산, 400g",구즉 GS슈퍼,28720.0
2025-05,SSM,농산물,고추가루,"국산, 400g",관평 농협 하나로마트,15840.0
2025-05,SSM,농산물,고추가루,"국산, 400g",오정동 두아름,20800.0
2025-05,SSM,농산물,고추가루,"국산, 400g",대화동 우리마트,23200.0
2025-05,SSM,농산물,고추가루,"국산, 400g",회 덕 동 하나로마트,16000.0
2025-05,SSM,농산물,고추가루,"국산, 400g",비래동 비래스토아,26000.0
2025-05,SSM,농산물,고추가루,"국산, 400g",송 촌 동 하나로마트,16000.0
2025-05,SSM,농산물,고추가루,"국산, 400g",신탄진동 이마트슈퍼,15100.0
2025-05,SSM,농산물,고추가루,"국산, 400g","석봉,목상동 하나로마트",16800.0
2025-05,SSM,농산물,고추가루,"국산, 400g",덕암동 하나로마트,16000.0
2025-05,SSM,농산물,양파,망에든것 1kg,평균,3628.733333333333
2025-05,SSM,농산물,양파,망에든것 1kg,SSM 온천2동 장대농협 하나로마트,2490.0
2025-05,SSM,농산물,양파,망에든것 1kg,어은동 롯데슈퍼,9970.0
2025-05,SSM,농산물,양파,망에든것 1kg,노은1 홈프러스 익스프레스,3520.0
2025-05,SSM,농산물,양파,망에든것 1kg,신성동 농협 하나로마트,2800.0
2025-05,SSM,농산물,양파,망에든것 1kg,전민동 엑스포코아 롯데슈퍼,3000.0
2025-05,SSM,농산물,양파,망에든것 1kg,구즉 GS슈퍼,2770.0
2025-05,SSM,농산물,양파,망에든것 1kg,관평 농협 하나로마트,4500.0
2025-05,SSM,농산물,양파,망에든것 1kg,오정동 두아름,3333.0
2025-05,SSM,농산물,양파,망에든것 1kg,대화동 우리마트,3069.0
2025-05,SSM,농산물,양파,망에든것 1kg,회 덕 동 하나로마트,2885.0
2025-05,SSM,농산물,양파,망에든것 1kg,비래동 비래스토아,4500.0
2025-05,SSM,농산물,양파,망에든것 1kg,송 촌 동 하나로마트,1434.0
2025-05,SSM,농산물,양파,망에든것 1kg,신탄진동 이마트슈퍼,2330.0
2025-05,SSM,농산물,양파,망에든것 1kg,"석봉,목상동 하나로마트",2850.0
